2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [24310 04/07/2019 13:22:53      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"QLD","157","Capricornia","5243","Lakes Creek","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","103","67.320"
"QLD","157","Capricornia","5243","Lakes Creek","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","13","54.170"
"QLD","157","Capricornia","5243","Lakes Creek","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","11","45.830"
"QLD","157","Capricornia","5243","Lakes Creek","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","46.670"
"QLD","157","Capricornia","5243","Lakes Creek","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","8","53.330"
"QLD","157","Capricornia","5245","Emmaus College","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","223","41.450"
"QLD","157","Capricornia","5245","Emmaus College","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","315","58.550"
"QLD","157","Capricornia","5245","Emmaus College","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","29","76.320"
"QLD","157","Capricornia","5245","Emmaus College","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","9","23.680"
"QLD","157","Capricornia","5245","Emmaus College","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","34.780"
"QLD","157","Capricornia","5245","Emmaus College","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","15","65.220"
"QLD","157","Capricornia","5245","Emmaus College","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","9","60.000"
"QLD","157","Capricornia","5245","Emmaus College","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","40.000"
"QLD","157","Capricornia","5245","Emmaus College","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","36.360"
"QLD","157","Capricornia","5245","Emmaus College","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","14","63.640"
"QLD","157","Capricornia","5245","Emmaus College","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","30","33.710"
"QLD","157","Capricornia","5245","Emmaus College","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","59","66.290"
"QLD","157","Capricornia","5245","Emmaus College","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","18.750"
"QLD","157","Capricornia","5245","Emmaus College","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","13","81.250"
"QLD","157","Capricornia","5245","Emmaus College","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","25.000"
"QLD","157","Capricornia","5245","Emmaus College","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","9","75.000"
"QLD","157","Capricornia","5248","Middlemount","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","105","46.460"
"QLD","157","Capricornia","5248","Middlemount","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","121","53.540"
"QLD","157","Capricornia","5248","Middlemount","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","72.730"
"QLD","157","Capricornia","5248","Middlemount","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","3","27.270"
"QLD","157","Capricornia","5248","Middlemount","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","11","50.000"
"QLD","157","Capricornia","5248","Middlemount","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","11","50.000"
"QLD","157","Capricornia","5248","Middlemount","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","9","69.230"
"QLD","157","Capricornia","5248","Middlemount","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","4","30.770"
"QLD","157","Capricornia","5248","Middlemount","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","50.000"
"QLD","157","Capricornia","5248","Middlemount","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","8","50.000"
"QLD","157","Capricornia","5248","Middlemount","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","25","32.890"
"QLD","157","Capricornia","5248","Middlemount","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","51","67.110"
"QLD","157","Capricornia","5248","Middlemount","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","34.780"
"QLD","157","Capricornia","5248","Middlemount","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","15","65.220"
"QLD","157","Capricornia","5248","Middlemount","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","41.670"
"QLD","157","Capricornia","5248","Middlemount","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","7","58.330"
"QLD","157","Capricornia","5250","Moranbah Central","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","393","47.240"
"QLD","157","Capricornia","5250","Moranbah Central","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","439","52.760"
"QLD","157","Capricornia","5250","Moranbah Central","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","26","70.270"
"QLD","157","Capricornia","5250","Moranbah Central","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","11","29.730"
"QLD","157","Capricornia","5250","Moranbah Central","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","19","35.850"
"QLD","157","Capricornia","5250","Moranbah Central","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","34","64.150"
"QLD","157","Capricornia","5250","Moranbah Central","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","20","58.820"
"QLD","157","Capricornia","5250","Moranbah Central","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","14","41.180"
"QLD","157","Capricornia","5250","Moranbah Central","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","13","38.240"
"QLD","157","Capricornia","5250","Moranbah Central","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","21","61.760"
"QLD","157","Capricornia","5250","Moranbah Central","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","72","31.300"
"QLD","157","Capricornia","5250","Moranbah Central","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","158","68.700"
"QLD","157","Capricornia","5250","Moranbah Central","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","27","38.030"
"QLD","157","Capricornia","5250","Moranbah Central","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","44","61.970"
"QLD","157","Capricornia","5250","Moranbah Central","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","15","33.330"
"QLD","157","Capricornia","5250","Moranbah Central","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","30","66.670"
"QLD","157","Capricornia","5251","Mount Archer","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","501","53.640"
"QLD","157","Capricornia","5251","Mount Archer","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","433","46.360"
"QLD","157","Capricornia","5251","Mount Archer","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","66","71.740"
"QLD","157","Capricornia","5251","Mount Archer","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","26","28.260"
"QLD","157","Capricornia","5251","Mount Archer","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","13","46.430"
"QLD","157","Capricornia","5251","Mount Archer","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","15","53.570"
"QLD","157","Capricornia","5251","Mount Archer","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","23","52.270"
"QLD","157","Capricornia","5251","Mount Archer","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","21","47.730"
"QLD","157","Capricornia","5251","Mount Archer","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","23","54.760"
"QLD","157","Capricornia","5251","Mount Archer","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","19","45.240"
"QLD","157","Capricornia","5251","Mount Archer","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","59","32.240"
"QLD","157","Capricornia","5251","Mount Archer","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","124","67.760"
"QLD","157","Capricornia","5251","Mount Archer","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","32.650"
"QLD","157","Capricornia","5251","Mount Archer","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","33","67.350"
"QLD","157","Capricornia","5251","Mount Archer","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","29.630"
"QLD","157","Capricornia","5251","Mount Archer","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","19","70.370"
"QLD","157","Capricornia","5254","Nebo","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","85","72.030"
"QLD","157","Capricornia","5254","Nebo","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","33","27.970"
"QLD","157","Capricornia","5254","Nebo","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","4","50.000"
"QLD","157","Capricornia","5254","Nebo","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","4","50.000"
"QLD","157","Capricornia","5254","Nebo","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","1","5.000"
"QLD","157","Capricornia","5254","Nebo","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","19","95.000"
"QLD","157","Capricornia","5254","Nebo","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","100.000"
"QLD","157","Capricornia","5254","Nebo","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","0","0.000"
"QLD","157","Capricornia","5254","Nebo","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","1","50.000"
"QLD","157","Capricornia","5254","Nebo","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","50.000"
"QLD","157","Capricornia","5254","Nebo","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","17","25.760"
"QLD","157","Capricornia","5254","Nebo","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","49","74.240"
"QLD","157","Capricornia","5254","Nebo","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","45.450"
"QLD","157","Capricornia","5254","Nebo","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","54.550"
"QLD","157","Capricornia","5254","Nebo","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","22.220"
"QLD","157","Capricornia","5254","Nebo","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","7","77.780"
"QLD","157","Capricornia","5257","North Rockhampton","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","595","51.340"
"QLD","157","Capricornia","5257","North Rockhampton","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","564","48.660"
"QLD","157","Capricornia","5257","North Rockhampton","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","87","67.970"
"QLD","157","Capricornia","5257","North Rockhampton","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","41","32.030"
"QLD","157","Capricornia","5257","North Rockhampton","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","18","43.900"
"QLD","157","Capricornia","5257","North Rockhampton","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","23","56.100"
"QLD","157","Capricornia","5257","North Rockhampton","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","29","61.700"
"QLD","157","Capricornia","5257","North Rockhampton","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","18","38.300"
"QLD","157","Capricornia","5257","North Rockhampton","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","30","47.620"
"QLD","157","Capricornia","5257","North Rockhampton","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","33","52.380"
"QLD","157","Capricornia","5257","North Rockhampton","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","78","25.080"
"QLD","157","Capricornia","5257","North Rockhampton","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","233","74.920"
"QLD","157","Capricornia","5257","North Rockhampton","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","23","44.230"
"QLD","157","Capricornia","5257","North Rockhampton","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","29","55.770"
"QLD","157","Capricornia","5257","North Rockhampton","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","11","52.380"
"QLD","157","Capricornia","5257","North Rockhampton","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","10","47.620"
"QLD","157","Capricornia","5259","Park Avenue","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","329","52.720"
"QLD","157","Capricornia","5259","Park Avenue","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","295","47.280"
"QLD","157","Capricornia","5259","Park Avenue","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","25","30.490"
"QLD","157","Capricornia","5259","Park Avenue","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","57","69.510"
"QLD","157","Capricornia","5259","Park Avenue","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","37.210"
"QLD","157","Capricornia","5259","Park Avenue","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","27","62.790"
"QLD","157","Capricornia","5259","Park Avenue","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","12","42.860"
"QLD","157","Capricornia","5259","Park Avenue","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","57.140"
"QLD","157","Capricornia","5259","Park Avenue","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","23","58.970"
"QLD","157","Capricornia","5259","Park Avenue","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","16","41.030"
"QLD","157","Capricornia","5259","Park Avenue","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","82","42.050"
"QLD","157","Capricornia","5259","Park Avenue","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","113","57.950"
"QLD","157","Capricornia","5259","Park Avenue","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","38.100"
"QLD","157","Capricornia","5259","Park Avenue","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","26","61.900"
"QLD","157","Capricornia","5259","Park Avenue","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","10","62.500"
"QLD","157","Capricornia","5259","Park Avenue","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","6","37.500"
"QLD","157","Capricornia","5260","Parkhurst","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","216","35.530"
"QLD","157","Capricornia","5260","Parkhurst","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","392","64.470"
"QLD","157","Capricornia","5260","Parkhurst","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","12","20.690"
"QLD","157","Capricornia","5260","Parkhurst","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","46","79.310"
"QLD","157","Capricornia","5260","Parkhurst","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","12","41.380"
"QLD","157","Capricornia","5260","Parkhurst","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","17","58.620"
"QLD","157","Capricornia","5260","Parkhurst","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","8","61.540"
"QLD","157","Capricornia","5260","Parkhurst","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","38.460"
"QLD","157","Capricornia","5260","Parkhurst","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","18","52.940"
"QLD","157","Capricornia","5260","Parkhurst","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","47.060"
"QLD","157","Capricornia","5260","Parkhurst","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","97","62.580"
"QLD","157","Capricornia","5260","Parkhurst","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","58","37.420"
"QLD","157","Capricornia","5260","Parkhurst","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","24","77.420"
"QLD","157","Capricornia","5260","Parkhurst","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","22.580"
"QLD","157","Capricornia","5260","Parkhurst","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","20","76.920"
"QLD","157","Capricornia","5260","Parkhurst","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","6","23.080"
"QLD","157","Capricornia","5265","Rockhampton City","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","165","38.820"
"QLD","157","Capricornia","5265","Rockhampton City","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","260","61.180"
"QLD","157","Capricornia","5265","Rockhampton City","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","19","28.790"
"QLD","157","Capricornia","5265","Rockhampton City","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","47","71.210"
"QLD","157","Capricornia","5265","Rockhampton City","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","4","33.330"
"QLD","157","Capricornia","5265","Rockhampton City","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","66.670"
"QLD","157","Capricornia","5265","Rockhampton City","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","7","35.000"
"QLD","157","Capricornia","5265","Rockhampton City","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","13","65.000"
"QLD","157","Capricornia","5265","Rockhampton City","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","13","81.250"
"QLD","157","Capricornia","5265","Rockhampton City","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","18.750"
"QLD","157","Capricornia","5265","Rockhampton City","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","56","62.920"
