2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [24310 04/07/2019 13:22:53      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"QLD","311","Flynn","5739","Calliope","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","39","58.210"
"QLD","311","Flynn","5739","Calliope","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","28","41.790"
"QLD","311","Flynn","5739","Calliope","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","11","25.000"
"QLD","311","Flynn","5739","Calliope","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","33","75.000"
"QLD","311","Flynn","5739","Calliope","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","35","58.330"
"QLD","311","Flynn","5739","Calliope","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","25","41.670"
"QLD","311","Flynn","5739","Calliope","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","261","65.410"
"QLD","311","Flynn","5739","Calliope","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","138","34.590"
"QLD","311","Flynn","5739","Calliope","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","14","46.670"
"QLD","311","Flynn","5739","Calliope","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","16","53.330"
"QLD","311","Flynn","5739","Calliope","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","57","66.280"
"QLD","311","Flynn","5739","Calliope","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","29","33.720"
"QLD","311","Flynn","5741","Clinton","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","323","34.140"
"QLD","311","Flynn","5741","Clinton","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","623","65.860"
"QLD","311","Flynn","5741","Clinton","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","27","43.550"
"QLD","311","Flynn","5741","Clinton","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","35","56.450"
"QLD","311","Flynn","5741","Clinton","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","14","18.920"
"QLD","311","Flynn","5741","Clinton","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","60","81.080"
"QLD","311","Flynn","5741","Clinton","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","37","58.730"
"QLD","311","Flynn","5741","Clinton","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","26","41.270"
"QLD","311","Flynn","5741","Clinton","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","153","61.200"
"QLD","311","Flynn","5741","Clinton","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","97","38.800"
"QLD","311","Flynn","5741","Clinton","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","10","32.260"
"QLD","311","Flynn","5741","Clinton","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","21","67.740"
"QLD","311","Flynn","5741","Clinton","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","36","53.730"
"QLD","311","Flynn","5741","Clinton","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","31","46.270"
"QLD","311","Flynn","5747","Eidsvold","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","107","63.310"
"QLD","311","Flynn","5747","Eidsvold","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","62","36.690"
"QLD","311","Flynn","5747","Eidsvold","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","4","44.440"
"QLD","311","Flynn","5747","Eidsvold","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","5","55.560"
"QLD","311","Flynn","5747","Eidsvold","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","1","20.000"
"QLD","311","Flynn","5747","Eidsvold","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","4","80.000"
"QLD","311","Flynn","5747","Eidsvold","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","1","50.000"
"QLD","311","Flynn","5747","Eidsvold","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","1","50.000"
"QLD","311","Flynn","5747","Eidsvold","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","25","89.290"
"QLD","311","Flynn","5747","Eidsvold","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","3","10.710"
"QLD","311","Flynn","5747","Eidsvold","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","0","0.000"
"QLD","311","Flynn","5747","Eidsvold","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","1","100.000"
"QLD","311","Flynn","5747","Eidsvold","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","5","100.000"
"QLD","311","Flynn","5747","Eidsvold","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","0","0.000"
"QLD","311","Flynn","5750","Gayndah","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","193","67.480"
"QLD","311","Flynn","5750","Gayndah","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","93","32.520"
"QLD","311","Flynn","5750","Gayndah","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","3","25.000"
"QLD","311","Flynn","5750","Gayndah","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","9","75.000"
"QLD","311","Flynn","5750","Gayndah","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","0","0.000"
"QLD","311","Flynn","5750","Gayndah","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","11","100.000"
"QLD","311","Flynn","5750","Gayndah","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","2","28.570"
"QLD","311","Flynn","5750","Gayndah","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","5","71.430"
"QLD","311","Flynn","5750","Gayndah","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","55","65.480"
"QLD","311","Flynn","5750","Gayndah","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","29","34.520"
"QLD","311","Flynn","5750","Gayndah","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","5","71.430"
"QLD","311","Flynn","5750","Gayndah","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","2","28.570"
"QLD","311","Flynn","5750","Gayndah","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","4","80.000"
"QLD","311","Flynn","5750","Gayndah","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","1","20.000"
"QLD","311","Flynn","5751","Gin Gin","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","297","48.060"
"QLD","311","Flynn","5751","Gin Gin","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","321","51.940"
"QLD","311","Flynn","5751","Gin Gin","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","34","66.670"
"QLD","311","Flynn","5751","Gin Gin","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","17","33.330"
"QLD","311","Flynn","5751","Gin Gin","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","4","8.510"
"QLD","311","Flynn","5751","Gin Gin","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","43","91.490"
"QLD","311","Flynn","5751","Gin Gin","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","6","31.580"
"QLD","311","Flynn","5751","Gin Gin","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","13","68.420"
"QLD","311","Flynn","5751","Gin Gin","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","172","71.070"
"QLD","311","Flynn","5751","Gin Gin","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","70","28.930"
"QLD","311","Flynn","5751","Gin Gin","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","6","35.290"
"QLD","311","Flynn","5751","Gin Gin","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","11","64.710"
"QLD","311","Flynn","5751","Gin Gin","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","24","75.000"
"QLD","311","Flynn","5751","Gin Gin","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","8","25.000"
"QLD","311","Flynn","5753","Gladstone","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","276","40.170"
"QLD","311","Flynn","5753","Gladstone","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","411","59.830"
"QLD","311","Flynn","5753","Gladstone","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","29","64.440"
"QLD","311","Flynn","5753","Gladstone","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","16","35.560"
"QLD","311","Flynn","5753","Gladstone","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","3","4.920"
"QLD","311","Flynn","5753","Gladstone","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","58","95.080"
"QLD","311","Flynn","5753","Gladstone","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","20","50.000"
"QLD","311","Flynn","5753","Gladstone","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","20","50.000"
"QLD","311","Flynn","5753","Gladstone","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","82","58.570"
"QLD","311","Flynn","5753","Gladstone","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","58","41.430"
"QLD","311","Flynn","5753","Gladstone","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","4","36.360"
"QLD","311","Flynn","5753","Gladstone","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","7","63.640"
"QLD","311","Flynn","5753","Gladstone","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","22","70.970"
"QLD","311","Flynn","5753","Gladstone","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","9","29.030"
"QLD","311","Flynn","5755","Gladstone South","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","262","35.360"
"QLD","311","Flynn","5755","Gladstone South","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","479","64.640"
"QLD","311","Flynn","5755","Gladstone South","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","21","55.260"
"QLD","311","Flynn","5755","Gladstone South","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","17","44.740"
"QLD","311","Flynn","5755","Gladstone South","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","11","19.300"
"QLD","311","Flynn","5755","Gladstone South","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","46","80.700"
"QLD","311","Flynn","5755","Gladstone South","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","13","39.390"
"QLD","311","Flynn","5755","Gladstone South","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","20","60.610"
"QLD","311","Flynn","5755","Gladstone South","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","100","54.350"
"QLD","311","Flynn","5755","Gladstone South","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","84","45.650"
"QLD","311","Flynn","5755","Gladstone South","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","7","31.820"
"QLD","311","Flynn","5755","Gladstone South","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","15","68.180"
"QLD","311","Flynn","5755","Gladstone South","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","29","70.730"
"QLD","311","Flynn","5755","Gladstone South","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","12","29.270"
"QLD","311","Flynn","5756","Gladstone West","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","219","35.900"
"QLD","311","Flynn","5756","Gladstone West","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","391","64.100"
"QLD","311","Flynn","5756","Gladstone West","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","18","56.250"
"QLD","311","Flynn","5756","Gladstone West","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","14","43.750"
"QLD","311","Flynn","5756","Gladstone West","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","14","29.790"
"QLD","311","Flynn","5756","Gladstone West","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","33","70.210"
"QLD","311","Flynn","5756","Gladstone West","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","13","46.430"
"QLD","311","Flynn","5756","Gladstone West","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","15","53.570"
"QLD","311","Flynn","5756","Gladstone West","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","66","56.410"
"QLD","311","Flynn","5756","Gladstone West","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","51","43.590"
"QLD","311","Flynn","5756","Gladstone West","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","7","41.180"
"QLD","311","Flynn","5756","Gladstone West","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","10","58.820"
"QLD","311","Flynn","5756","Gladstone West","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","16","66.670"
"QLD","311","Flynn","5756","Gladstone West","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","8","33.330"
"QLD","311","Flynn","5757","Gooburrum","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","274","75.270"
"QLD","311","Flynn","5757","Gooburrum","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","90","24.730"
"QLD","311","Flynn","5757","Gooburrum","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","24","85.710"
"QLD","311","Flynn","5757","Gooburrum","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","4","14.290"
"QLD","311","Flynn","5757","Gooburrum","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","3","18.750"
"QLD","311","Flynn","5757","Gooburrum","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","13","81.250"
"QLD","311","Flynn","5757","Gooburrum","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","3","60.000"
"QLD","311","Flynn","5757","Gooburrum","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","2","40.000"
"QLD","311","Flynn","5757","Gooburrum","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","50","73.530"
"QLD","311","Flynn","5757","Gooburrum","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","18","26.470"
"QLD","311","Flynn","5757","Gooburrum","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","1","16.670"
"QLD","311","Flynn","5757","Gooburrum","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","5","83.330"
"QLD","311","Flynn","5757","Gooburrum","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","6","85.710"
"QLD","311","Flynn","5757","Gooburrum","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","1","14.290"
"QLD","311","Flynn","5763","Kin Kora","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","405","66.610"
"QLD","311","Flynn","5763","Kin Kora","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","203","33.390"
"QLD","311","Flynn","5763","Kin Kora","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","20","60.610"
"QLD","311","Flynn","5763","Kin Kora","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","13","39.390"
"QLD","311","Flynn","5763","Kin Kora","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","5","15.630"
"QLD","311","Flynn","5763","Kin Kora","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","27","84.380"
"QLD","311","Flynn","5763","Kin Kora","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","23","52.270"
"QLD","311","Flynn","5763","Kin Kora","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","21","47.730"
"QLD","311","Flynn","5763","Kin Kora","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","67","54.920"
"QLD","311","Flynn","5763","Kin Kora","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","55","45.080"
"QLD","311","Flynn","5763","Kin Kora","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","5","31.250"
"QLD","311","Flynn","5763","Kin Kora","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","11","68.750"
"QLD","311","Flynn","5763","Kin Kora","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","9","52.940"
"QLD","311","Flynn","5763","Kin Kora","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","8","47.060"
"QLD","311","Flynn","5764","South Kolan","0","","","First Preferences","","0","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","181","61.990"
"QLD","311","Flynn","5764","South Kolan","0","","","First Preferences","","0","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","111","38.010"
"QLD","311","Flynn","5764","South Kolan","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","29","74.360"
"QLD","311","Flynn","5764","South Kolan","32925","UAPP","United Australia Party","HARRIS","Nathan David","2","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","10","25.640"
"QLD","311","Flynn","5764","South Kolan","33192","GRN","Queensland Greens","BAKER","Jaiben","3","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","3","18.750"
"QLD","311","Flynn","5764","South Kolan","33192","GRN","Queensland Greens","BAKER","Jaiben","3","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","13","81.250"
"QLD","311","Flynn","5764","South Kolan","33458","IND","Independent","PETERSON","Murray","4","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","7","36.840"
"QLD","311","Flynn","5764","South Kolan","33458","IND","Independent","PETERSON","Murray","4","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","12","63.160"
"QLD","311","Flynn","5764","South Kolan","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","53","65.430"
"QLD","311","Flynn","5764","South Kolan","32555","ON","Pauline Hanson's One Nation","LOHSE","Sharon","5","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","28","34.570"
"QLD","311","Flynn","5764","South Kolan","17322","IND","Independent","SCOTT","Duncan George","6","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","1","50.000"
"QLD","311","Flynn","5764","South Kolan","17322","IND","Independent","SCOTT","Duncan George","6","32942","ALP","Australian Labor Party (State of Queensland)","BEERS","Zac","1","1","50.000"
"QLD","311","Flynn","5764","South Kolan","33272","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","HIESLER","Marcus John","7","33242","LNP","Liberal National Party of Queensland","O'DOWD","Ken","8","5","55.560"
