"State_Cd","PVA_Web_1_Party_Div","AEC - OPVA","AEC - Paper","ALP","CLP","GPV","GRN","LIB","LNP","NAT","OTH","PVA_Web_2_Date_Div","20160509","20160510","20160511","20160512","20160513","20160514","20160515","20160516","20160517","20160518","20160519","20160520","20160521","20160522","20160523","20160524","20160525","20160526","20160527","20160528","20160529","20160530","20160531","20160601","20160602","20160603","20160604","20160605","20160606","20160607","20160608","20160609","20160610","20160611","20160612","20160613","20160614","20160615","20160616","20160617","20160618","20160619","20160620","20160621","20160622","20160623","20160624","20160625","20160626","20160627","20160628","20160629","20160630","20160701"
"VIC","BALLARAT",3564,133,5194,,1254,4,36,1,2,16,"BALLARAT",,,,,,,,,,,,,,,,,,,,1254,,296,606,2020,589,200,146,92,788,854,274,344,114,29,28,41,247,362,180,104,43,67,308,143,147,272,243,21,35,39,179,130,7,2
"VIC","BATMAN",5118,165,5103,,1793,7,48,2,1,12,"BATMAN",,,,,,,,,,,,,,,,,,,,1793,,358,1144,154,86,58,117,81,131,197,1790,474,305,46,43,92,230,635,1377,505,86,87,377,219,190,585,327,106,55,84,102,341,73,1
"VIC","BENDIGO",4149,140,4839,,1580,11,64,2,3,8,"BENDIGO",,,,,,,,,,,,,,,,,,,,1580,,203,558,1728,365,242,174,77,639,1141,387,391,126,29,34,40,248,375,246,132,81,83,357,184,151,384,271,40,31,133,169,186,9,2
"VIC","BRUCE",4411,100,3516,,1259,2,5057,1,1,9,"BRUCE",,,,,,,,,,,,,,,,,,,,1259,,589,816,2063,722,582,475,422,413,882,1441,674,406,75,27,199,533,427,263,96,80,58,306,213,102,177,337,74,39,167,141,184,114,
"VIC","CALWELL",4877,66,2828,,1318,9,59,,4,9,"CALWELL",,,,,,,,,,,,,,,,,,,,1318,,258,671,1229,298,72,97,198,128,328,386,106,144,76,27,104,320,273,260,188,108,148,289,266,344,484,344,101,59,102,117,164,162,1
"VIC","CASEY",4618,80,63,1,1382,2,7762,2,,20,"CASEY",,,,,,,,,,,,,,,,,,,,1382,,542,745,1777,523,887,884,458,901,642,994,560,232,115,24,80,491,263,443,128,79,89,214,193,187,151,213,67,38,296,99,133,98,2
"VIC","CHISHOLM",6017,105,2642,2,1398,6,6091,5,,9,"CHISHOLM",,,,,,,,,,,,,,,,,,,,1398,,750,1046,1516,875,765,490,464,822,924,1628,540,417,97,31,154,642,559,435,174,87,85,331,356,245,209,397,74,36,258,117,155,197,1
"VIC","CORANGAMITE",4495,57,1854,,1852,12,6407,2,1,10,"CORANGAMITE",,,,,,,,,,,,,,,,,,,,1852,,576,746,2110,486,955,434,423,983,1318,778,608,231,82,35,132,410,433,350,109,75,82,225,180,78,193,189,28,35,219,104,101,129,1
"VIC","CORIO",3824,144,5388,,2273,1,50,3,1,11,"CORIO",,,,,,,,,,,,,,,,,,,,2273,,350,591,962,144,224,86,83,1024,1871,556,368,188,15,24,142,357,387,143,76,68,77,323,220,233,290,226,27,15,55,78,152,67,
"VIC","DEAKIN",5553,128,1881,,1586,4,6830,,,12,"DEAKIN",,,,,,,,,,,,,,,,,,,,1586,,745,1079,2042,1017,670,667,544,720,778,1475,569,317,80,27,135,460,313,421,146,117,75,283,277,144,167,311,48,43,249,130,206,153,
"VIC","DUNKLEY",4944,121,2238,,1907,3,7176,4,,12,"DUNKLEY",,,,,,,,,,,,,,,,,,,,1907,,578,847,2110,950,979,699,672,722,814,1241,477,547,100,29,380,474,324,311,127,80,83,263,174,173,204,336,52,49,260,127,166,150,
"VIC","FLINDERS",5344,104,71,1,1733,7,6626,3,1,11,"FLINDERS",,,,,,,,,,,,,,,,,,,,1733,,451,849,920,456,1115,902,671,701,586,921,556,366,76,18,86,675,315,354,177,70,95,257,196,140,193,296,88,39,202,128,142,123,4
"VIC","GELLIBRAND",6622,197,1406,,1764,20,31,2,,12,"GELLIBRAND",,,,,,,,,,,,,,,,,,,,1764,,356,881,436,168,70,93,113,223,299,269,229,158,57,49,152,385,392,515,402,180,159,419,416,300,329,406,100,68,169,162,324,11,
"VIC","GIPPSLAND",3547,229,29,,1421,2,53,4,3,18,"GIPPSLAND",,,,,,,,,,,,,,,,,,,,1421,,164,367,95,89,43,89,74,76,176,202,125,121,25,35,75,217,259,167,109,48,45,171,158,85,211,256,33,13,75,111,152,18,1
"VIC","GOLDSTEIN",6487,48,78,,2014,5,8599,5,,40,"GOLDSTEIN",,,,,,,,,,,,,,,,,,,,2014,,851,1241,1686,569,1134,652,688,1048,883,1198,617,294,118,30,163,638,402,460,331,156,112,357,229,156,202,259,51,42,306,148,194,45,2
"VIC","GORTON",4726,82,5485,,1207,6,38,1,,4,"GORTON",,,,,,,,,,,,,,,,,,,,1207,,445,680,1807,432,61,88,424,226,673,558,161,150,34,32,230,482,445,596,553,95,112,293,354,171,320,245,54,46,175,119,211,68,2
"VIC","HIGGINS",6973,100,77,,1988,12,7568,2,1,7,"HIGGINS",,,,,,,,,,,,,,,,,,,,1988,,885,1363,1579,487,964,531,673,740,759,1048,759,565,89,47,209,521,435,484,208,186,120,333,301,197,229,256,52,54,295,191,133,45,2
"VIC","HOLT",4599,154,8709,,1257,2,98,1,1,4,"HOLT",,,,,,,,,,,,,,,,,,,,1257,,367,743,2317,339,49,89,188,1298,759,1586,889,485,118,28,619,195,429,296,204,76,101,440,233,306,472,307,101,40,156,108,134,96,
"VIC","HOTHAM",4744,100,5782,,1399,5,86,2,1,6,"HOTHAM",,,,,,,,,,,,,,,,,,,,1399,,440,695,1733,1064,363,90,88,282,243,1112,330,489,38,23,98,491,493,169,155,127,97,276,271,160,207,519,119,37,98,114,173,131,1
"VIC","INDI",4415,328,506,,1603,3,2326,6,4,1845,"INDI",,,,,,,,,,,,,,,,,,,,1603,,362,1003,965,687,356,319,409,590,648,609,232,209,60,29,120,570,367,337,110,95,66,210,166,131,146,180,36,18,135,102,126,25,15
"VIC","ISAACS",6629,135,2176,,1467,6,79,4,,11,"ISAACS",,,,,,,,,,,,,,,,,,,,1467,,298,778,885,422,62,143,118,304,729,537,272,135,57,42,111,324,392,259,245,183,149,326,429,304,360,408,61,66,122,129,206,183,1
"VIC","JAGAJAGA",4781,90,4792,,1809,5,50,1,1,11,"JAGAJAGA",,,,,,,,,,,,,,,,,,,,1809,,447,934,2641,166,50,75,108,141,445,943,273,146,166,33,126,404,477,225,113,76,89,394,296,124,279,167,22,32,53,101,170,14,1
"VIC","KOOYONG",6723,113,78,,1589,11,9196,4,1,7,"KOOYONG",,,,,,,,,,,,,,,,,,,,1589,,853,1365,2022,566,1065,565,894,721,723,1261,939,597,102,38,197,591,409,479,168,120,124,325,274,153,252,296,59,49,351,192,214,169,
"VIC","LA TROBE",5450,67,1654,,1353,5,7818,1,1,3,"LA TROBE",,,,,,,,,,,,,,,,,,,,1353,,730,1024,2416,728,964,555,611,788,815,1204,792,401,232,46,501,425,322,426,152,96,92,255,201,122,164,236,28,58,256,114,121,124,
"VIC","LALOR",5034,123,6284,,1594,6,29,5,1,12,"LALOR",,,,,,,,,,,,,,,,,,,,1594,,555,967,1108,167,43,90,742,724,1401,852,203,283,31,25,421,574,521,329,165,101,108,358,334,229,324,271,50,55,132,119,140,71,1
"VIC","MALLEE",3630,258,48,,1619,4,99,9,1,30,"MALLEE",,,,,,,,,,,,,,,,,,,,1619,,86,414,79,138,77,85,68,100,177,169,139,97,33,27,43,187,190,207,160,53,77,139,155,95,291,280,25,11,118,113,203,40,3
"VIC","MARIBYRNONG",4891,97,6195,,2129,30,33,5,2,15,"MARIBYRNONG",,,,,,,,,,,,,,,,,,,,2129,,353,899,2743,519,145,123,339,871,903,680,413,205,19,22,85,216,328,290,144,93,107,314,278,173,277,231,44,40,139,83,181,11,
"VIC","MCEWEN",6252,98,1869,,1542,5,5136,2,1,27,"MCEWEN",,,,,,,,,,,,,,,,,,,,1542,,498,1133,570,598,636,656,529,518,533,1104,348,192,107,40,109,741,480,511,178,143,135,825,827,384,295,321,50,52,447,167,183,64,16
"VIC","MCMILLAN",4239,69,40,,1302,5,6737,6,,7,"MCMILLAN",,,,,,,,,,,,,,,,,,,,1302,,478,695,1049,582,794,630,674,738,515,821,495,323,83,21,217,505,311,381,120,74,58,205,173,96,183,158,23,31,285,129,126,128,2
"VIC","MELBOURNE",7420,40,83,,2064,3167,93,4,,94,"MELBOURNE",,,,,,,,,,,,,,,,,,,,2064,,773,1561,727,134,89,1127,129,216,358,623,311,155,182,69,137,445,682,384,227,179,195,315,310,287,365,283,69,82,219,94,100,74,
"VIC","MELBOURNE PORTS",7316,60,2668,,4096,22,4067,4,1,71,"MELBOURNE PORTS",,,,,,,,,,,,,,,,,,,,4096,,730,1449,1215,414,447,769,774,963,827,936,432,627,232,44,189,412,417,430,222,138,163,341,302,330,360,281,69,66,272,134,151,72,1
"VIC","MENZIES",6225,108,66,,1287,12,7883,4,1,7,"MENZIES",,,,,,,,,,,,,,,,,,,,1287,,730,1071,1796,722,834,901,629,1015,834,1081,461,284,107,38,124,521,308,449,158,99,93,275,247,231,177,250,62,38,324,144,166,136,1
"VIC","MURRAY",3097,80,41,,1022,4,4790,8,2,17,"MURRAY",,,,,,,,,,,,,,,,,,,,1022,,266,484,691,508,530,281,440,425,650,801,298,196,55,18,82,356,199,362,173,32,43,103,155,95,152,162,20,28,202,106,109,13,4
"VIC","SCULLIN",4552,83,7729,,1419,8,67,2,,8,"SCULLIN",,,,,,,,,,,,,,,,,,,,1419,,495,670,1961,207,47,156,101,1926,893,1130,366,438,34,25,36,604,673,331,120,105,87,435,269,156,283,348,112,40,76,82,201,40,2
"VIC","WANNON",3204,110,65,2,1167,2,4265,6,1,14,"WANNON",,,,,,,,,,,,,,,,,,,,1167,,196,465,494,470,379,679,439,664,435,439,107,223,45,26,68,298,230,425,192,44,57,158,151,82,166,198,39,17,208,128,134,12,1
"VIC","WILLS",5986,131,3849,2,2144,21,39,,2,64,"WILLS",,,,,,,,,,,,,,,,,,,,2144,,297,1306,169,242,80,124,135,332,320,611,441,179,752,27,55,833,585,733,384,124,95,255,522,280,316,344,49,54,142,138,157,13,
"WA","BRAND",3365,115,4,,1937,,2797,,,62,"BRAND",,,,,,,,,,,,,,,,,,,,1937,,190,759,340,205,1032,179,149,148,374,309,138,149,77,37,122,345,123,162,162,36,67,191,149,209,172,151,36,31,112,89,90,10,
"WA","BURT",3102,116,1,,1977,,3558,2,,50,"BURT",,,,,,,,,,,,,,,,,,,,1977,,245,681,899,353,958,154,139,157,299,202,153,164,62,30,108,455,142,173,176,46,80,147,131,195,150,147,29,41,112,83,84,34,
"WA","CANNING",3442,139,2,2,1606,,3907,3,2,44,"CANNING",,,,,,,,,,,,,,,,,,,,1606,,206,775,834,259,1174,186,213,198,352,433,220,142,134,31,120,425,179,232,148,47,96,234,124,153,174,152,24,38,86,102,39,10,1
"WA","COWAN",2979,154,2,,1668,,2692,,,4,"COWAN",,,,,,,,,,,,,,,,,,,,1668,,227,623,726,160,523,213,292,160,210,234,149,112,63,26,73,247,185,105,103,40,64,278,120,193,208,118,26,30,104,82,124,12,1
"WA","CURTIN",4706,193,1,,1970,4,3845,2,1,14,"CURTIN",,,,,,,,,,,,,,,,,,,,1970,,411,1223,1099,524,663,60,279,205,293,378,173,370,53,45,130,482,288,221,286,97,99,184,231,211,177,157,32,38,139,74,112,29,3
"WA","DURACK",3266,175,,,2040,,1674,6,,58,"DURACK",,,,,,,,,,,,,,,,,,,,2040,,111,614,217,280,308,160,361,62,92,241,62,56,70,26,100,449,222,254,190,40,78,117,250,227,167,105,32,22,133,62,67,3,1
"WA","FORREST",3140,160,1,,1161,,2667,2,1,4,"FORREST",,,,,,,,,,,,,,,,,,,,1161,,172,766,287,725,552,68,205,141,277,276,75,204,40,29,124,425,146,178,127,44,51,248,92,143,202,117,24,27,103,43,57,6,1
"WA","FREMANTLE",3703,131,1,,2039,,2757,1,6,98,"FREMANTLE",,,,,,,,,,,,,,,,,,,,2039,,202,992,278,237,1035,144,183,151,331,242,151,164,71,35,99,418,197,192,207,59,98,176,142,251,175,136,33,33,91,78,87,9,
"WA","HASLUCK",3302,162,10,,1890,,2687,2,,9,"HASLUCK",,,,,,,,,,,,,,,,,,,,1890,,289,602,678,305,284,37,514,62,240,302,90,92,120,25,125,576,204,153,161,50,62,154,132,188,164,139,27,29,154,112,89,13,
"WA","MOORE",3601,121,,,1953,,2166,,,,"MOORE",,,,,,,,,,,,,,,,,,,,1953,,208,900,544,377,203,246,173,303,210,227,94,110,38,30,79,405,203,149,167,64,75,144,164,158,184,146,25,29,88,86,56,3,
"WA","O'CONNOR",2954,247,1,,1806,,2503,2,,5,"O'CONNOR",,,,,,,,,,,,,,,,,,,,1806,,149,585,248,293,573,198,158,188,102,219,111,94,40,17,134,448,169,177,158,43,63,215,273,269,343,132,25,29,119,47,90,3,
"WA","PEARCE",3912,139,4,,2031,,2577,3,1,6,"PEARCE",,,,,,,,,,,,,,,,,,,,2031,,247,850,370,489,178,540,122,491,260,140,95,89,44,42,116,465,206,204,238,59,100,170,122,187,170,137,39,45,206,118,90,12,1
"WA","PERTH",3994,173,3,,2148,1,2559,1,,9,"PERTH",,,,,,,,,,,,,,,,,,,,2148,,211,887,426,128,680,132,137,162,129,256,431,242,65,38,215,521,225,269,251,49,76,206,153,193,162,160,25,30,137,61,69,14,
"WA","STIRLING",3753,224,,,2150,5,3255,2,1,6,"STIRLING",,,,,,,,,,,,,,,,,,,,2150,,228,892,800,483,410,175,275,142,194,195,387,380,115,21,142,371,163,232,153,51,73,243,178,153,198,186,32,33,161,89,85,6,
"WA","SWAN",3838,187,5,1,1957,,2708,4,,11,"SWAN",,,,,,,,,,,,,,,,,,,,1957,,252,899,644,319,116,504,215,58,162,189,175,235,244,47,94,430,207,192,327,69,92,186,148,165,199,193,36,34,156,74,76,16,1
"WA","TANGNEY",4080,207,1,,1852,2,2265,3,,636,"TANGNEY",,,,,,,,,,,,,,,,,,,,1852,,228,1168,244,215,758,136,366,174,261,303,390,178,74,39,127,436,192,252,321,51,83,186,129,234,167,125,27,23,123,62,114,8,
"ZZZ","To be Determined",160,,,,,,,,,,"To be Determined",,,,,,,,,,,,,,,,,,,,,,,6,11,3,8,6,1,2,4,8,4,,2,,,3,1,2,,,,22,2,,,,,,,1,4,70,
"ZZZ","Withdrawn, Duplicate, Rejected",20239,2486,8399,91,,199,14233,5358,863,1478,"Withdrawn, Duplicate, Rejected",159,220,137,143,123,77,95,132,120,162,84,65,61,98,43,192,79,60,40,13,67,848,2075,3763,4189,2558,1529,1281,2548,3025,3038,3094,2756,343,113,1073,2621,1341,1467,1471,622,546,1491,1170,1073,1416,1490,251,147,911,865,1083,839,139
